Distance from Lap Line (m),Elevation (m),UTMX,UTMY,LongX,LatY,rayon_de_courbure,rayon_de_courbure_clipped
1136.0,204.4737,435799.4385,296240.4941,18.09391288,50.52970597,230.5301212696803,230.5301212696803
1137.0,204.4742,435799.8601,296241.4009,18.09391867,50.52971417,4474.134762216512,250.00516283577699
1138.0,204.4681,435800.2815,296242.3078,18.09392446,50.52972238,378.79258965381234,250.00516283577699
1139.0,204.4702,435800.7005,296243.2158,18.09393022,50.52973059,973.918894195056,250.00516283577699
1140.0,204.4734,435801.1204,296244.1233,18.09393599,50.5297388,142.32160566592353,142.32160566592353
1141.0,204.4733,435801.5467,296245.0279,18.09394185,50.52974698,422.15057242654103,250.00516283577699
1142.0,204.4534,435801.9751,296245.9314,18.09394774,50.52975516,84.670334965493,84.670334965493
1143.0,204.4709,435802.4142,296246.8299,18.09395378,50.52976329,201.4724124055523,201.4724124055523
1144.0,204.46,435802.8577,296247.7261,18.09395988,50.5297714,53.48554731800086,53.48554731800086
1145.0,204.4775,435803.3179,296248.6139,18.09396622,50.52977943,221.34035633016606,221.34035633016606
1146.0,204.4848,435803.7821,296249.4996,18.09397262,50.52978745,77.09796545091832,77.09796545091832
1147.0,204.4679,435804.2578,296250.3793,18.09397918,50.52979542,78.05207435634176,78.05207435634176
1148.0,204.4445,435804.7446,296251.2526,18.0939859,50.52980332,37.83813086481903,37.83813086481903
1149.0,204.4672,435805.2544,296252.1129,18.09399295,50.52981112,60.154059745640296,60.154059745640296
1150.0,204.4524,435805.7783,296252.9644,18.09400019,50.52981883,38.36310785813074,38.36310785813074
1151.0,204.4488,435806.3243,296253.8021,18.09400775,50.52982643,48.510765138262904,48.510765138262904
1152.0,204.4664,435806.8874,296254.6283,18.09401556,50.52983392,44.27777341300343,44.27777341300343
1153.0,204.4343,435807.4691,296255.4417,18.09402363,50.5298413,37.13106031840568,37.13106031840568
1154.0,204.4472,435808.0723,296256.2389,18.094032,50.52984854,49.101482393321035,49.101482393321035
1155.0,204.4398,435808.6918,296257.0239,18.09404061,50.52985567,26.914754547789236,26.914754547789236
1156.0,204.4287,435809.3398,296257.7851,18.09404962,50.52986259,51.40173595476311,51.40173595476311
1157.0,204.4231,435810.0027,296258.5338,18.09405885,50.52986939,18.173479646199667,18.173479646199667
1158.0,204.4272,435810.7054,296259.2446,18.09406864,50.52987586,57.93054018568106,57.93054018568106
1159.0,204.4227,435811.4206,296259.9435,18.09407861,50.52988223,17.404023876134612,17.404023876134612
1160.0,204.4165,435812.1746,296260.6001,18.09408914,50.52988822,118.61822318047321,118.61822318047321
1161.0,204.446,435812.9342,296261.2504,18.09409975,50.52989415,14.93572803540303,14.93572803540303
1162.0,204.4386,435813.7356,296261.8485,18.09411095,50.52989962,81.76379904903172,81.76379904903172
1163.0,204.4173,435814.5439,296262.4365,18.09412226,50.529905,14.148817508105365,14.148817508105365
1164.0,204.4465,435815.3921,296262.9663,18.09413414,50.52990986,43.522692821411766,43.522692821411766
1165.0,204.4596,435816.2516,296263.4761,18.09414618,50.52991454,17.11067907216704,17.11067907216704
1166.0,204.4351,435817.14,296263.9352,18.09415863,50.52991876,30.894783595811617,30.894783595811617
1167.0,204.4453,435818.0421,296264.365,18.09417129,50.52992273,23.51028363092938,23.51028363092938
1168.0,204.4571,435818.9624,296264.7564,18.09418421,50.52992635,20.28466016805443,20.28466016805443
1169.0,204.4634,435819.9,296265.1017,18.09419738,50.52992956,28.44371033613182,28.44371033613182
1170.0,204.4559,435820.8499,296265.4141,18.09421073,50.52993247,15.57161628030668,15.57161628030668
1171.0,204.4628,435821.8172,296265.6648,18.09422434,50.52993483,44.539053864719484,44.539053864719484
1172.0,204.5002,435822.7906,296265.8939,18.09423804,50.529937,13.804667447069205,13.804667447069205
1173.0,204.4711,435823.7778,296266.052,18.09425194,50.52993853,73.77006360620051,73.77006360620051
1174.0,204.5118,435824.767,296266.1967,18.09426587,50.52993994,13.089464723850325,13.089464723850325
1175.0,204.5132,435825.7646,296266.2656,18.09427994,50.52994067,35.19076701228143,35.19076701228143
1176.0,204.5131,435826.7625,296266.3061,18.09429401,50.52994114,10.78680624871098,10.78680624871098
1177.0,204.5028,435827.7612,296266.2542,18.09430812,50.52994079,192672.6943539856,250.00516283577699
1178.0,204.5517,435828.7598,296266.2023,18.09432222,50.52994043,192676.7858922828,250.00516283577699
1179.0,204.5524,435829.7585,296266.1504,18.09433632,50.52994007,15.114529760334074,15.114529760334074
1180.0,204.5232,435830.7499,296266.0329,18.09435033,50.52993912,20.898511415094465,20.898511415094465
1181.0,204.5306,435831.7362,296265.8679,18.09436428,50.52993775,18.189311045287056,18.189311045287056
1182.0,204.57,435832.7115,296265.6491,18.09437808,50.52993589,52.337309270139826,52.337309270139826
1183.0,204.5584,435833.6829,296265.4116,18.09439183,50.52993386,17.269842653670356,17.269842653670356
1184.0,204.6011,435834.6387,296265.1184,18.09440536,50.52993133,110.46659786087075,110.46659786087075
1185.0,204.6031,435835.592,296264.8165,18.09441887,50.52992871,19.11435582396842,19.11435582396842
1186.0,204.602,435836.5282,296264.4652,18.09443214,50.52992566,143.5698498054092,143.5698498054092
1187.0,204.6233,435837.4619,296264.1074,18.09444538,50.52992254,33.79497602021374,33.79497602021374
1188.0,204.6274,435838.3847,296263.7221,18.09445847,50.52991918,55.97854884960885,55.97854884960885
1189.0,204.6598,435839.3002,296263.3205,18.09447146,50.52991567,26.83839848504938,26.83839848504938
1190.0,204.64,435840.2003,296262.885,18.09448423,50.52991185,146.10980260340173,146.10980260340173
1191.0,204.6968,435841.0975,296262.4433,18.09449697,50.52990797,115.85829536255827,115.85829536255827
1192.0,204.6734,435841.9908,296261.9939,18.09450965,50.52990403,57.612448592623885,57.612448592623885
1193.0,204.6871,435842.8761,296261.5291,18.09452223,50.52989994,68.56426768950784,68.56426768950784
1194.0,204.7018,435843.7546,296261.0514,18.0945347,50.52989574,91.1848452258978,91.1848452258978
1195.0,204.6882,435844.6278,296260.5641,18.09454711,50.52989146,171.88443189017167,171.88443189017167
1196.0,204.6882,435845.4982,296260.0717,18.09455948,50.52988712,80.86152310084601,80.86152310084601
1197.0,204.7122,435846.3624,296259.5686,18.09457176,50.52988269,220.8490321571988,220.8490321571988
1198.0,204.7511,435847.2243,296259.0616,18.09458401,50.52987823,90.67639757151449,90.67639757151449
1199.0,204.7638,435848.0806,296258.5451,18.09459618,50.52987368,404.907695388266,250.00516283577699
1200.0,204.7604,435848.9356,296258.0265,18.09460834,50.5298691,104.11883765385704,104.11883765385704
1201.0,204.7812,435849.7856,296257.4997,18.09462042,50.52986446,1060.0195502395595,250.00516283577699
1202.0,204.7552,435850.6351,296256.9721,18.0946325,50.52985981,115.89310066424393,115.89310066424393
1203.0,204.7855,435851.48,296256.4372,18.09464452,50.52985509,2006.1033096323652,250.00516283577699
1204.0,204.7898,435852.3246,296255.9019,18.09465653,50.52985037,204.69606891429424,204.69606891429424
1205.0,204.8303,435853.1667,296255.3624,18.0946685,50.52984561,3028.0440209421226,250.00516283577699
1206.0,204.8158,435854.0085,296254.8227,18.09468048,50.52984084,404.9242176127262,250.00516283577699
1207.0,204.83,435854.849,296254.2809,18.09469243,50.52983606,1242.1853513426222,250.00516283577699
1208.0,204.8499,435855.6891,296253.7384,18.09470438,50.52983127,219.85983181590464,219.85983181590464
1209.0,204.8451,435856.5267,296253.1921,18.09471629,50.52982645,1002.0726588033842,250.00516283577699
1210.0,204.8577,435857.3637,296252.645,18.0947282,50.52982162,234.08582709902163,234.08582709902163
1211.0,204.8529,435858.1984,296252.0943,18.09474007,50.52981676,1060.350263874976,250.00516283577699
1212.0,204.863,435859.0326,296251.5428,18.09475194,50.52981189,316.28250667264524,250.00516283577699
1213.0,204.8604,435859.865,296250.9887,18.09476378,50.529807,1897.538733747874,250.00516283577699
1214.0,204.8822,435860.6972,296250.4341,18.09477562,50.5298021,879.4252656948803,250.00516283577699
1215.0,204.91,435861.5287,296249.8786,18.09478745,50.5297972,735.7184867030907,250.00516283577699
1216.0,204.904,435862.3594,296249.322,18.09479927,50.52979228,405.1517487191102,250.00516283577699
1217.0,204.9043,435863.1888,296248.7633,18.09481107,50.52978735,1386.8288679980235,250.00516283577699
1218.0,204.9136,435864.0186,296248.2052,18.09482287,50.52978242,858.5988104350704,250.00516283577699
1219.0,204.9374,435864.849,296247.6481,18.09483469,50.5297775,507.9609430826154,250.00516283577699
1220.0,204.9279,435865.6784,296247.0893,18.09484649,50.52977256,414.22802814329356,250.00516283577699
1221.0,204.9203,435866.5063,296246.5286,18.09485827,50.52976761,621.9686677070961,250.00516283577699
1222.0,204.9507,435867.3334,296245.9665,18.09487003,50.52976265,515.052500344153,250.00516283577699
1223.0,204.9427,435868.1594,296245.4028,18.09488179,50.52975767,581.359459169052,250.00516283577699
1224.0,204.95,435868.9844,296244.8377,18.09489353,50.52975267,530.5101024245396,250.00516283577699
1225.0,204.9796,435869.8084,296244.271,18.09490525,50.52974767,767.4974161902288,250.00516283577699
1226.0,204.99,435870.6331,296243.7054,18.09491699,50.52974267,924.591751055277,250.00516283577699
1227.0,204.97,435871.4584,296243.1407,18.09492873,50.52973768,387.5441516917156,250.00516283577699
1228.0,204.9673,435872.2822,296242.5739,18.09494045,50.52973267,514.9804824985939,250.00516283577699
1229.0,205.0036,435873.1049,296242.0055,18.09495216,50.52972765,225.25145189570094,225.25145189570094
1230.0,204.98,435873.9302,296241.4407,18.0949639,50.52972266,371.88525415898556,250.00516283577699
1231.0,205.009,435874.7569,296240.8782,18.09497567,50.52971769,456.7292922649086,250.00516283577699
1232.0,205.01,435875.5825,296240.3138,18.09498741,50.52971271,878.7646029943636,250.00516283577699
1233.0,205.0043,435876.4074,296239.7485,18.09499915,50.52970771,7193.190034918078,250.00516283577699
1234.0,205.0109,435877.2322,296239.1831,18.09501089,50.52970272,15192034654.490255,250.00516283577699
1235.0,205.0088,435878.057,296238.6177,18.09502263,50.52969772,192.79822329842386,192.79822329842386
1236.0,205.029,435878.8847,296238.0566,18.0950344,50.52969276,450.5862931404137,250.00516283577699
1237.0,205.0379,435879.7137,296237.4973,18.0950462,50.52968782,171.68090325420633,171.68090325420633
1238.0,205.04,435880.5394,296236.9332,18.09505795,50.52968284,480.5983557522062,250.00516283577699
1239.0,205.0336,435881.3639,296236.3674,18.09506968,50.52967784,537.8771272319459,250.00516283577699
1240.0,205.0489,435882.1895,296235.8031,18.09508143,50.52967286,2002.0976295569512,250.00516283577699
1241.0,205.0504,435883.0154,296235.2392,18.09509318,50.52966788,261.30731219833285,250.00516283577699
1242.0,205.0814,435883.8434,296234.6785,18.09510496,50.52966292,924.485019456627,250.00516283577699
1243.0,205.0616,435884.672,296234.1187,18.09511675,50.52965798,195.91559828426668,195.91559828426668
1244.0,205.0692,435885.4977,296233.5547,18.0951285,50.529653,975.4443721654096,250.00516283577699
1245.0,205.0616,435886.3229,296232.9898,18.09514024,50.52964801,581.3636850403699,250.00516283577699
1246.0,205.0727,435887.1471,296232.4235,18.09515197,50.529643,2773.798136863198,250.00516283577699
1247.0,205.077,435887.9711,296231.8569,18.09516369,50.529638,409.62335840929285,250.00516283577699
1248.0,205.0932,435888.7937,296231.2883,18.0951754,50.52963297,4517.1758550226405,250.00516283577699
1249.0,205.1,435889.6162,296230.7195,18.0951871,50.52962795,171.68092864169876,171.68092864169876
1250.0,205.1027,435890.442,296230.1555,18.09519885,50.52962296,2256.661463337466,250.00516283577699
1251.0,205.0753,435891.268,296229.5919,18.09521061,50.52961798,1717.8609376882507,250.00516283577699
1252.0,205.0941,435892.0937,296229.0278,18.09522235,50.529613,32835614385.321507,250.00516283577699
1253.0,205.1007,435892.9194,296228.4637,18.0952341,50.52960802,165.38944158382733,165.38944158382733
1254.0,205.1086,435893.7417,296227.8946,18.0952458,50.52960299,7187.836065292791,250.00516283577699
1255.0,205.1112,435894.5641,296227.3256,18.09525751,50.52959796,226.82741535832437,226.82741535832437
1256.0,205.112,435895.3889,296226.7603,18.09526924,50.52959297,3289.532140973016,250.00516283577699
1257.0,205.1364,435896.2136,296226.1947,18.09528098,50.52958797,257.5216357272676,250.00516283577699
1258.0,205.1189,435897.0361,296225.6259,18.09529268,50.52958294,12157.733608370889,250.00516283577699
1259.0,205.1306,435897.8586,296225.0572,18.09530439,50.52957792,735.4054824053732,250.00516283577699
1260.0,205.1282,435898.6819,296224.4896,18.0953161,50.5295729,4516.466511964597,250.00516283577699
1261.0,205.14,435899.5051,296223.9218,18.09532782,50.52956789,480.6086031550319,250.00516283577699
1262.0,205.1419,435900.3271,296223.3523,18.09533952,50.52956285,12164.677481482378,250.00516283577699
1263.0,205.1327,435901.1491,296222.7829,18.09535121,50.52955782,1090.4571158032204,250.00516283577699
1264.0,205.1521,435901.9717,296222.2142,18.09536292,50.5295528,2395.8926522006573,250.00516283577699
1265.0,205.1514,435902.794,296221.6452,18.09537462,50.52954777,924.6081019320616,250.00516283577699
1266.0,205.16,435903.6157,296221.0753,18.09538631,50.52954273,7185.994356453485,250.00516283577699
1267.0,205.1645,435904.4375,296220.5055,18.09539801,50.5295377,1386.9921325497028,250.00516283577699
1268.0,205.1664,435905.2597,296219.9363,18.09540971,50.52953267,4517.752852191325,250.00516283577699
1269.0,205.188,435906.0818,296219.3669,18.09542141,50.52952764,3593.3200997432555,250.00516283577699
1270.0,205.1791,435906.9037,296218.7973,18.0954331,50.5295226,2001.3887253573012,250.00516283577699
1271.0,205.1803,435907.7259,296218.2281,18.09544481,50.52951757,819.2524154040747,250.00516283577699
1272.0,205.1658,435908.5488,296217.6599,18.09545652,50.52951255,924.6136959228232,250.00516283577699
1273.0,205.1848,435909.3723,296217.0926,18.09546823,50.52950754,581.3378052337774,250.00516283577699
1274.0,205.1788,435910.1968,296216.5267,18.09547997,50.52950254,2001.7879724739578,250.00516283577699
1275.0,205.1968,435911.021,296215.9604,18.09549169,50.52949754,1565.7705398252833,250.00516283577699
1276.0,205.2139,435911.8448,296215.3936,18.09550342,50.52949253,3291.4042880483635,250.00516283577699
1277.0,205.2254,435912.6685,296214.8265,18.09551514,50.52948752,2396.727696913132,250.00516283577699
1278.0,205.2098,435913.4919,296214.2591,18.09552685,50.52948251,2773.6586011339928,250.00516283577699
1279.0,205.2148,435914.3151,296213.6914,18.09553857,50.52947749,3292.5437699894505,250.00516283577699
1280.0,205.22,435915.1382,296213.1234,18.09555028,50.52947247,396.28883174247295,250.00516283577699
1281.0,205.2039,435915.9627,296212.5575,18.09556201,50.52946747,419.3355078233443,250.00516283577699
1282.0,205.2187,435916.7885,296211.9936,18.09557376,50.52946249,767.362096814167,250.00516283577699
1283.0,205.24,435917.6136,296211.4286,18.0955855,50.5294575,1000.8791274657663,250.00516283577699
1284.0,205.2355,435918.4381,296210.8628,18.09559724,50.5294525,581.329319277363,250.00516283577699
1285.0,205.2331,435919.2636,296210.2984,18.09560898,50.52944751,735.568236917236,250.00516283577699
1286.0,205.2322,435920.0899,296209.7351,18.09562074,50.52944254,208.33144549364494,208.33144549364494
1287.0,205.2386,435920.9134,296209.1679,18.09563246,50.52943752,353.70478983215,250.00516283577699
1288.0,205.2209,435921.7354,296208.5983,18.09564416,50.52943249,1565.5350694322515,250.00516283577699
1289.0,205.2507,435922.557,296208.0282,18.09565585,50.52942745,2395.0268626842144,250.00516283577699
1290.0,205.2423,435923.3783,296207.4578,18.09566754,50.52942241,494.1248377809766,250.00516283577699
1291.0,205.2561,435924.1985,296206.8857,18.09567921,50.52941736,1162.5635665562672,250.00516283577699
1292.0,205.2671,435925.0182,296206.3129,18.09569087,50.52941229,114.07945288629814,114.07945288629814
1293.0,205.2681,435925.8429,296205.7473,18.09570261,50.5294073,375.56873517475276,250.00516283577699
1294.0,205.2623,435926.6691,296205.1839,18.09571436,50.52940232,434.3825798669311,250.00516283577699
1295.0,205.2682,435927.494,296204.6186,18.0957261,50.52939733,1798.087752680653,250.00516283577699
1296.0,205.2678,435928.3185,296204.0529,18.09573783,50.52939233,1285.8783442776542,250.00516283577699
1297.0,205.2725,435929.1435,296203.4878,18.09574957,50.52938734,7193.603899081016,250.00516283577699
1298.0,205.2743,435929.9686,296202.9228,18.09576131,50.52938234,3597.225975583458,250.00516283577699
1299.0,205.287,435930.7939,296202.358,18.09577306,50.52937735,17706.364002264636,250.00516283577699
1300.0,205.2895,435931.6191,296201.7932,18.0957848,50.52937236,302.92369763055166,250.00516283577699
1301.0,205.3123,435932.4462,296201.2311,18.09579657,50.5293674,4512.164663295219,250.00516283577699
1302.0,205.3094,435933.2734,296200.6692,18.09580834,50.52936244,924.5146408656501,250.00516283577699
1303.0,205.301,435934.1012,296200.1082,18.09582011,50.52935748,7200.466963437306,250.00516283577699
1304.0,205.3072,435934.9291,296199.5473,18.09583189,50.52935253,295.53755376568535,250.00516283577699
1305.0,205.3004,435935.7589,296198.9892,18.0958437,50.5293476,12050.883325754015,250.00516283577699
1306.0,205.3169,435936.5887,296198.4312,18.0958555,50.52934267,inf,250.00516283577699
1307.0,205.3226,435937.4185,296197.8732,18.09586731,50.52933774,7205.207353707219,250.00516283577699
1308.0,205.3175,435938.2484,296197.3153,18.09587912,50.52933281,581.5078901370312,250.00516283577699
1309.0,205.3231,435939.0793,296196.7588,18.09589094,50.5293279,12035.716135899409,250.00516283577699
1310.0,205.3074,435939.9102,296196.2024,18.09590276,50.52932298,1001.4863501155818,250.00516283577699
1311.0,205.3461,435940.7417,296195.6468,18.09591459,50.52931808,6012.980774602181,250.00516283577699
1312.0,205.3445,435941.5732,296195.0914,18.09592642,50.52931317,783.7762245281717,250.00516283577699
1313.0,205.3304,435942.4055,296194.537,18.09593826,50.52930828,7211.954056476108,250.00516283577699
1314.0,205.3345,435943.2377,296193.9825,18.0959501,50.52930338,12015.823534050463,250.00516283577699
1315.0,205.3534,435944.0699,296193.4281,18.09596193,50.52929849,2773.267847050508,250.00516283577699
1316.0,205.3437,435944.9019,296192.8734,18.09597377,50.52929359,801.30226112641,250.00516283577699
1317.0,205.36,435945.7333,296192.3176,18.0959856,50.52928868,12029.436484439075,250.00516283577699
1318.0,205.3583,435946.5647,296191.7619,18.09599743,50.52928377,12027.40791993238,250.00516283577699
1319.0,205.3683,435947.3961,296191.2063,18.09600925,50.52927887,21478.517065732245,250.00516283577699
1319.627,205.3583,435947.9177,296190.8577,18.09601667,50.52927579,,
